movieId,title,genres
3918,Hellbound:HellraiserII(1988),Horror
3919,HellraiserIII:HellonEarth(1992),Horror
3920,"Faraway,SoClose(InweiterFerne,sonah!)(1993)",Drama|Fantasy|Mystery|Romance
3922,BikiniBeach(1964),Comedy
3925,StrangerThanParadise(1984),Comedy|Drama
3926,VoyagetotheBottomoftheSea(1961),Adventure|Sci-Fi
3927,FantasticVoyage(1966),Adventure|Sci-Fi
3928,AbbottandCostelloMeetFrankenstein(1948),Comedy|Horror
3929,"BankDick,The(1940)",Comedy
3930,"CreaturefromtheBlackLagoon,The(1954)",Adventure|Horror|Sci-Fi
3932,"InvisibleMan,The(1933)",Horror|Sci-Fi
3933,"KillerShrews,The(1959)",Horror|Sci-Fi
3937,Runaway(1984),Sci-Fi|Thriller
3938,"SlumberPartyMassacre,The(1982)",Horror
3939,SlumberPartyMassacreII(1987),Horror
3940,SlumberPartyMassacreIII(1990),Horror
3941,SororityHouseMassacre(1986),Horror
3942,SororityHouseMassacreII(1990),Horror
3943,Bamboozled(2000),Comedy
3945,Digimon:TheMovie(2000),Adventure|Animation|Children
3946,GetCarter(2000),Action|Drama|Thriller
3947,GetCarter(1971),Action|Crime|Drama|Thriller
3948,MeettheParents(2000),Comedy
3949,RequiemforaDream(2000),Drama
3950,Tigerland(2000),Drama
3951,TwoFamilyHouse(2000),Drama
3952,"Contender,The(2000)",Drama|Thriller
3953,Dr.TandtheWomen(2000),Comedy|Romance
3955,"LadiesMan,The(2000)",Comedy
3957,BillyJack(1971),Action|Drama
3958,BillyJackGoestoWashington(1977),Drama
3959,"TimeMachine,The(1960)",Action|Adventure|Sci-Fi
3962,GhouliesII(1987),Comedy|Horror
3963,"UnsinkableMollyBrown,The(1964)",Musical
3964,"AdventuresofIchabodandMr.Toad,The(1949)",Animation|Children
3965,"StrangeLoveofMarthaIvers,The(1946)",Drama|Film-Noir
3966,Detour(1945),Crime|Film-Noir
3967,BillyElliot(2000),Drama
3968,Bedazzled(2000),Comedy
3969,PayItForward(2000),Drama
3971,"PrivateEyes,The(1981)",Comedy|Mystery
3972,"LegendofDrunkenMaster,The(JuikuenII)(1994)",Action|Comedy
3973,BookofShadows:BlairWitch2(2000),Crime|Horror|Mystery|Thriller
3974,"LittleVampire,The(2000)",Adventure|Children
3977,Charlie'sAngels(2000),Action|Comedy
3978,"LegendofBaggerVance,The(2000)",Drama|Romance
3979,LittleNicky(2000),Comedy
3980,MenofHonor(2000),Drama
3981,RedPlanet(2000),Action|Sci-Fi|Thriller
3983,YouCanCountonMe(2000),Drama|Romance
3984,DiamondsAreForever(1971),Action|Adventure|Thriller
3985,"EagleHasLanded,The(1976)",Drama|War
3986,"6thDay,The(2000)",Action|Sci-Fi|Thriller
3987,Bounce(2000),Drama|Romance
3988,HowtheGrinchStoleChristmas(a.k.a.TheGrinch)(2000),Children|Comedy|Fantasy
3989,OneDayinSeptember(1999),Documentary
3990,RugratsinParis:TheMovie(2000),Animation|Children|Comedy
3991,102Dalmatians(2000),Children|Comedy
3992,Malèna(2000),Drama|Romance|War
3993,Quills(2000),Drama|Romance
3994,Unbreakable(2000),Drama|Sci-Fi
3996,"CrouchingTiger,HiddenDragon(Wohucanglong)(2000)",Action|Drama|Romance
3997,Dungeons&Dragons(2000),Action|Adventure|Comedy|Fantasy
3998,ProofofLife(2000),Drama
3999,VerticalLimit(2000),Action|Adventure
4000,"Bounty,The(1984)",Adventure|Drama
4002,"Planes,Trains&Automobiles(1987)",Comedy
4003,She'sHavingaBaby(1988),Comedy
4005,"LivingDaylights,The(1987)",Action|Adventure|Thriller
4006,Transformers:TheMovie(1986),Adventure|Animation|Children|Sci-Fi
4007,WallStreet(1987),Drama
4008,BornontheFourthofJuly(1989),Drama|War
4009,TalkRadio(1988),Drama
4010,Brewster'sMillions(1985),Comedy
4011,Snatch(2000),Comedy|Crime|Thriller
4012,Punchline(1988),Comedy|Drama
4014,Chocolat(2000),Drama|Romance
4015,"Dude,Where'sMyCar?(2000)",Comedy|Sci-Fi
4016,"Emperor'sNewGroove,The(2000)",Adventure|Animation|Children|Comedy|Fantasy
4017,Pollock(2000),Drama
4018,WhatWomenWant(2000),Comedy|Romance
4019,FindingForrester(2000),Drama
4020,"Gift,The(2000)",Thriller
4021,BeforeNightFalls(2000),Drama
4022,CastAway(2000),Drama
4023,"FamilyMan,The(2000)",Comedy|Drama|Romance
4024,"HouseofMirth,The(2000)",Romance
4025,MissCongeniality(2000),Comedy|Crime
4027,"OBrother,WhereArtThou?(2000)",Adventure|Comedy|Crime
4029,StateandMain(2000),Comedy|Drama
4030,Dracula2000(2000),Horror
4031,AllthePrettyHorses(2000),Drama|Romance|Western
4032,"EverlastingPiece,An(2000)",Comedy
4033,ThirteenDays(2000),Drama|Thriller|War
4034,Traffic(2000),Crime|Drama|Thriller
4035,"Claim,The(2000)",Romance|Western
4036,ShadowoftheVampire(2000),Drama|Horror
4037,HouseofGames(1987),Crime|Film-Noir|Mystery|Thriller
4039,Annie(1982),Children|Musical
4040,Don'tTellMomtheBabysitter'sDead(1991),Comedy
4041,"OfficerandaGentleman,An(1982)",Drama|Romance
4042,"Alamo,The(1960)",Action|Drama|War|Western
4043,AtCloseRange(1986),Crime|Drama
4046,FriendlyPersuasion(1956),Drama
4047,Gettysburg(1993),Drama|War
4051,HorrorsofSpiderIsland(EinToterHingimNetz)(1960),Horror|Sci-Fi
4052,Antitrust(2001),Crime|Drama|Thriller
4053,DoubleTake(2001),Action|Comedy
4054,SavetheLastDance(2001),Drama|Romance
4055,Panic(2000),Drama
4056,"Pledge,The(2001)",Crime|Drama|Mystery|Thriller
4061,TheManintheMoon(1991),Drama|Romance
4062,MysticPizza(1988),Comedy|Drama|Romance
4063,PreludetoaKiss(1992),Comedy|Drama|Romance
4064,Coffy(1973),Action|Crime|Thriller
4065,FoxyBrown(1974),Action|Crime|Drama
4066,I'mGonnaGitYouSucka(1988),Action|Comedy
4067,UntamedHeart(1993),Drama|Romance
4068,Sugar&Spice(2001),Comedy
4069,"WeddingPlanner,The(2001)",Comedy|Romance
4074,"LegendofRita,The(StillenachdemSchuß,Die)(1999)",Drama
4077,"WithaFriendLikeHarry...(Harry,unamiquivousveutdubien)(2000)",Drama|Thriller
4078,AmazingGraceandChuck(1987),Drama
4079,AmazonWomenontheMoon(1987),Comedy|Sci-Fi
4080,BabyBoom(1987),Comedy
4081,BacktotheBeach(1987),Comedy
4082,Barfly(1987),Comedy|Drama|Romance
4083,BestSeller(1987),Thriller
4084,BeverlyHillsCopII(1987),Action|Comedy|Crime|Thriller
4085,BeverlyHillsCop(1984),Action|Comedy|Crime|Drama
4086,"BigEasy,The(1987)",Action|Crime|Mystery|Romance|Thriller
4089,BorninEastL.A.(1987),Comedy
4090,"BraveLittleToaster,The(1987)",Animation|Children
4091,Can'tBuyMeLove(1987),Comedy|Romance
4092,Cherry2000(1987),Romance|Sci-Fi
4093,Cop(1988),Thriller
4102,EddieMurphyRaw(1987),Comedy|Documentary
4103,EmpireoftheSun(1987),Action|Adventure|Drama|War
4104,ErnestGoestoCamp(1987),Comedy
4105,"EvilDead,The(1981)",Fantasy|Horror|Thriller
4109,FlowersintheAttic(1987),Drama|Thriller
4110,"FourthProtocol,The(1987)",Thriller
4111,GardensofStone(1987),Drama|War
4113,"GlassMenagerie,The(1987)",Drama
4115,HidingOut(1987),Comedy
4116,HollywoodShuffle(1987),Comedy
4117,HopeandGlory(1987),Drama
4121,Innerspace(1987),Action|Adventure|Comedy|Sci-Fi
4123,Ishtar(1987),Comedy
4124,Jaws:TheRevenge(1987),Horror|Thriller
4125,LeonardPart6(1987),Comedy|Sci-Fi
4126,LessThanZero(1987),Drama
4127,"LikeFather,LikeSon(1987)",Comedy
4128,"LostBoys,The(1987)",Comedy|Horror|Thriller
4129,MadeinHeaven(1987),Fantasy|Romance
4130,MaidtoOrder(1987),Comedy|Fantasy
4131,MakingMr.Right(1987),Comedy|Romance|Sci-Fi
4132,Mannequin(1987),Comedy|Romance
4133,MastersoftheUniverse(1987),Action|Adventure|Fantasy|Sci-Fi
4135,"MonsterSquad,The(1987)",Adventure|Comedy|Horror
4138,MyDemonLover(1987),Comedy|Horror
4139,NoMan'sLand(1987),Crime|Drama
4141,HeadOverHeels(2001),Comedy|Romance
4142,LeftBehind:TheMovie(2000),Action|Adventure|Drama|Thriller
4143,Valentine(2001),Horror|Mystery
4144,IntheMoodForLove(Fayeungninwa)(2000),Drama|Romance
4146,"MillionDollarHotel,The(2001)",Drama|Mystery|Romance
4147,NicoandDani(Krámpack)(2000),Comedy|Drama|Romance
4148,Hannibal(2001),Horror|Thriller
4149,SavingSilverman(EvilWoman)(2001),Comedy|Romance
4152,Vatel(2000),Drama
4153,DowntoEarth(2001),Comedy|Fantasy|Romance
4154,Recess:School'sOut(2001),Animation|Children
4155,SweetNovember(2001),Drama|Romance
4156,CompanyMan(2000),Comedy
4157,"PriceofMilk,The(2000)",Comedy|Drama|Fantasy|Romance
4158,Monkeybone(2001),Animation|Comedy|Fantasy
4159,3000MilestoGraceland(2001),Action|Thriller
4160,"WidowofSt.Pierre,The(VeuvedeSaint-Pierre,La)(2000)",Drama|Romance
4161,"Mexican,The(2001)",Action|Comedy
4164,"Caveman'sValentine,The(2001)",Drama
4166,Series7:TheContenders(2001),Action|Drama
4167,15Minutes(2001),Thriller
4168,GetOverIt(2001),Comedy|Romance
4171,LongNight'sJourneyIntoDay(2000),Documentary
4174,Avalon(1990),Drama
4175,Gray'sAnatomy(1996),Comedy|Drama
4178,OfMiceandMen(1939),Drama
4180,ReformSchoolGirls(1986),Action|Drama
4181,Tapeheads(1988),Comedy
4184,"Bishop'sWife,The(1947)",Comedy|Drama|Romance
4187,LiliesoftheField(1963),Drama
4189,"GreatestStoryEverTold,The(1965)",Drama
4190,ElmerGantry(1960),Drama
4191,Alfie(1966),Comedy|Drama|Romance
4193,"Fantasticks,The(1995)",Musical
4194,IKnowWhereI'mGoing!(1945),Drama|Romance|War
4195,"AbominableDr.Phibes,The(1971)",Horror|Mystery
4197,RealLife(1979),Comedy
4198,BattleBeyondtheStars(1980),Sci-Fi
4200,DoubleImpact(1991),Action
4202,Fuzz(1972),Drama
4203,HarleyDavidsonandtheMarlboroMan(1991),Action|Crime|Drama
4204,Losin'It(1983),Comedy
4205,Mermaids(1990),Comedy|Drama|Romance
4207,NavySeals(1990),Action|Adventure|War
4210,Manhunter(1986),Action|Crime|Drama|Horror|Thriller
4211,ReversalofFortune(1990),Drama
4212,DeathontheNile(1978),Crime|Mystery
4214,RevengeoftheNerds(1984),Comedy
4215,RevengeoftheNerdsII:NerdsinParadise(1987),Comedy
4217,4LittleGirls(1997),Documentary
4218,River'sEdge(1986),Crime|Drama
4219,GirlsJustWanttoHaveFun(1985),Comedy
4220,"LongestYard,The(1974)",Comedy
4221,NecessaryRoughness(1991),Comedy
4223,EnemyattheGates(2001),Drama|War
4224,ExitWounds(2001),Action|Thriller
4225,"Dish,The(2001)",Comedy
4226,Memento(2000),Mystery|Thriller
4228,Heartbreakers(2001),Comedy|Crime|Romance
4229,SayItIsn'tSo(2001),Comedy|Romance
4231,SomeoneLikeYou(2001),Comedy|Romance
4232,SpyKids(2001),Action|Adventure|Children|Comedy
4233,Tomcats(2001),Comedy
4234,"TailorofPanama,The(2001)",Drama|Thriller
4235,AmoresPerros(Love'saBitch)(2000),Drama|Thriller
4236,KeeptheRiveronYourRight:AModernCannibalTale(2000),Documentary
4237,"Gleaners&I,The(Lesglaneursetlaglaneuse)(2000)",Documentary
4238,AlongCameaSpider(2001),Action|Crime|Mystery|Thriller
4239,Blow(2001),Crime|Drama
4240,JustVisiting(2001),Comedy|Fantasy
4241,Pokémon3:TheMovie(2001),Animation|Children
4242,BeautifulCreatures(2000),Comedy|Crime|Drama|Thriller
4243,BrighamCity(2001),Crime|Drama|Mystery
4246,BridgetJones'sDiary(2001),Comedy|Drama|Romance
4247,JoeDirt(2001),Adventure|Comedy|Mystery|Romance
4248,JosieandthePussycats(2001),Comedy
4251,Chopper(2000),Drama|Thriller
4252,"Circle,The(Dayereh)(2000)",Drama
4254,CrocodileDundeeinLosAngeles(2001),Comedy|Drama
4255,FreddyGotFingered(2001),Comedy
4256,"CenteroftheWorld,The(2001)",Drama
4259,"LuzhinDefence,The(2000)",Drama|Romance
4260,"Visit,The(2000)",Drama
4262,Scarface(1983),Action|Crime|Drama
4263,DaysofWineandRoses(1962),Drama
4265,Driven(2001),Action|Thriller
4267,OneNightatMcCool's(2001),Comedy
4268,Town&Country(2001),Comedy
4270,"MummyReturns,The(2001)",Action|Adventure|Comedy|Thriller
4273,UndertheSand(2000),Drama
4275,Krull(1983),Action|Adventure|Fantasy|Sci-Fi
4276,LostinAmerica(1985),Comedy
4278,TriumphoftheWill(TriumphdesWillens)(1934),Documentary
4280,"WorldAccordingtoGarp,The(1982)",Comedy|Drama|Romance
4282,FelliniSatyricon(1969),Drama|Fantasy
4284,FrankieandJohnny(1966),Comedy
4285,FrankieandJohnny(1991),Comedy|Romance
4289,"CityofWomen,The(Cittàdelledonne,La)(1980)",Comedy|Drama
4290,FortheBoys(1991),Comedy|Drama|Musical
4291,NinetoFive(a.k.a.9to5)(1980),Comedy|Crime
4292,NormaRae(1979),Drama
4293,SummerRental(1985),Comedy
4294,"5,000FingersofDr.T,The(1953)",Children|Fantasy|Musical
4296,LoveStory(1970),Drama|Romance
4297,PelletheConqueror(Pelleerobreren)(1987),Drama
4298,Rififi(Durififichezleshommes)(1955),Crime|Film-Noir|Thriller
4299,"Knight'sTale,A(2001)",Action|Comedy|Romance
4300,BreadandRoses(2000),Drama
4304,Startup.com(2001),Documentary
4305,AngelEyes(2001),Romance|Thriller
4306,Shrek(2001),Adventure|Animation|Children|Comedy|Fantasy|Romance
4307,"FastFood,FastWomen(2000)",Comedy|Romance
4308,MoulinRouge(2001),Drama|Musical|Romance
4310,PearlHarbor(2001),Action|Drama|Romance|War
4312,Himalaya(Himalaya-l'enfanced'unchef)(1999),Adventure|Drama
4313,"ManWhoCried,The(2000)",Drama
4316,IceCastles(1978),Drama
4317,LovePotion#9(1992),Comedy|Romance
4321,CitySlickers(1991),Comedy|Western
4322,EightMenOut(1988),Drama
4323,"HorseSoldiers,The(1959)",Adventure|War|Western
4325,"Night,The(Notte,La)(1960)",Drama
4326,MississippiBurning(1988),Crime|Drama|Thriller
4327,"MagnificentSeven,The(1960)",Adventure|Western
4329,RioBravo(1959),Western
4333,ThrowMommafromtheTrain(1987),Comedy|Crime
4334,YiYi(2000),Drama
4337,"SandPebbles,The(1966)",Drama|Romance|War
4338,TwelveO'ClockHigh(1949),Drama|War
4339,VonRyan'sExpress(1965),Action|Adventure|Drama|War
4340,"Animal,The(2001)",Comedy
4342,BigEden(2000),Drama|Romance
4343,Evolution(2001),Comedy|Sci-Fi
4344,Swordfish(2001),Action|Crime|Drama
4345,"AnniversaryParty,The(2001)",Drama
4347,DividedWeFall(Musímesipomáhat)(2000),Comedy|Drama
4349,Catch-22(1970),Comedy|War
4350,ForgottenSilver(1996),Comedy|Documentary
4351,PointBreak(1991),Action|Crime|Thriller
4353,UncommonValor(1983),Action|War
4354,UnlawfulEntry(1992),Crime|Thriller
4355,Youngblood(1986),Action|Drama
4356,GentlemenPreferBlondes(1953),Comedy|Musical|Romance
4357,HowtoMarryaMillionaire(1953),Comedy|Drama|Romance
4359,"SevenYearItch,The(1955)",Comedy
4361,Tootsie(1982),Comedy|Romance
4366,Atlantis:TheLostEmpire(2001),Adventure|Animation|Children|Fantasy
4367,LaraCroft:TombRaider(2001),Action|Adventure
4368,Dr.Dolittle2(2001),Comedy
4369,"FastandtheFurious,The(2001)",Action|Crime|Thriller
4370,A.I.ArtificialIntelligence(2001),Adventure|Drama|Sci-Fi
4371,BabyBoy(2001),Crime|Drama
4372,Crazy/Beautiful(2001),Drama|Romance
4373,PootieTang(2001),Comedy
4374,LetItSnow(1999),Comedy|Romance
4378,SexyBeast(2000),Crime|Drama
4380,"PrincessandtheWarrior,The(KriegerunddieKaiserin,Der)(2000)",Drama|Romance
4381,"Closet,The(Placard,Le)(2001)",Comedy
4383,"CrimsonRivers,The(Rivièrespourpres,Les)(2000)",Crime|Drama|Mystery|Thriller
4384,Lumumba(2000),Drama
4386,Cats&Dogs(2001),Children|Comedy
4387,KissoftheDragon(2001),Action
4388,ScaryMovie2(2001),Comedy
4389,LostandDelirious(2001),Drama
4390,RapeMe(Baise-moi)(2000),Crime|Drama|Thriller
4392,Alice(1990),Comedy|Drama|Fantasy|Romance
4393,AnotherWoman(1988),Drama
4394,BeachBlanketBingo(1965),Comedy|Musical
4395,BigDealonMadonnaStreet(ISolitiIgnoti)(1958),Comedy|Crime
4396,"CannonballRun,The(1981)",Action|Comedy
4397,CannonballRunII(1984),Action|Comedy
4399,"DiaryofaChambermaid(Journald'unefemmedechambre,Le)(1964)",Comedy|Drama
4402,Dr.GoldfootandtheBikiniMachine(1965),Comedy
4403,"FalloftheHouseofUsher,The(HouseofUsher)(1960)",Horror
4404,Faust(1926),Drama|Fantasy|Horror
4406,"ManWhoShotLibertyValance,The(1962)",Crime|Drama|Western
4407,Salvador(1986),Drama|Thriller|War
4408,September(1987),Drama
4409,ShadowsandFog(1991),Comedy|Drama|Mystery|Thriller
4410,SomethingWild(1986),Comedy|Crime|Drama
4412,"ThingwithTwoHeads,The(1972)",Comedy|Horror|Sci-Fi
4419,AllThatHeavenAllows(1955),Drama|Romance
4420,"BarefootContessa,The(1954)",Drama
4422,CriesandWhispers(Viskningarochrop)(1972),Drama
4424,"GardenoftheFinzi-Continis,The(GiardinodeiFinzi-Contini,Il)(1970)",Drama
4426,KissMeDeadly(1955),Film-Noir
4427,"LioninWinter,The(1968)",Drama
4428,"Misfits,The(1961)",Comedy|Drama|Romance|Western
4429,MobyDick(1956),Drama
4432,SweetSmellofSuccess(1957),Drama|Film-Noir
4433,WrittenontheWind(1956),Drama
4434,"10thVictim,The(Ladecimavittima)(1965)",Action|Comedy|Sci-Fi|Thriller
4436,Obsession(1976),Mystery|Thriller
4437,Suspiria(1977),Horror
4438,"FistofFury(ChineseConnection,The)(Jingwumen)(1972)",Action|Drama|Romance|Thriller
4439,ChristianeF.(a.k.a.WeChildrenfromBahnhofZoo)(ChristianeF.-WirKindervomBahnhofZoo)(1981),Drama
4440,"BigBoss,The(FistsofFury)(Tangshandaxiong)(1971)",Action|Thriller
4441,GameofDeath(1978),Action
4442,"LastDragon,The(1985)",Action|Comedy|Drama
4443,Outland(1981),Action|Sci-Fi|Thriller
4444,"WayoftheDragon,The(a.k.a.ReturnoftheDragon)(Menglongguojiang)(1972)",Action|Crime
4445,T-Rex:BacktotheCretaceous(1998),Adventure|Documentary|IMAX
4446,FinalFantasy:TheSpiritsWithin(2001),Adventure|Animation|Fantasy|Sci-Fi
4447,LegallyBlonde(2001),Comedy|Romance
4448,"Score,The(2001)",Action|Drama
4449,Adanggaman(2000),Drama
4450,Bully(2001),Crime|Drama|Thriller
4451,JumpTomorrow(2001),Comedy|Drama|Romance
4452,Made(2001),Comedy
4453,MichaelJordantotheMax(2000),Documentary|IMAX
4454,More(1998),Animation|Drama|Sci-Fi|IMAX
4458,Africa:TheSerengeti(1994),Documentary|IMAX
4459,Alaska:SpiritoftheWild(1997),Documentary|IMAX
4462,18Again!(1988),Comedy|Fantasy
4463,1969(1988),Drama|War
4464,"AccidentalTourist,The(1988)",Comedy|Drama|Romance
4465,"Accused,The(1988)",Drama
4466,AbovetheLaw(1988),Action|Crime|Drama
4467,"AdventuresofBaronMunchausen,The(1988)",Adventure|Comedy|Fantasy
4470,Ariel(1988),Drama
4471,Arthur2:OntheRocks(1988),Comedy|Romance
4473,Bat*21(1988),Drama|War
4474,Beaches(1988),Comedy|Drama|Musical
4475,"BeastofWar,The(Beast,The)(1988)",Drama|War
4476,BigBusiness(1988),Comedy
4477,BigTopPee-Wee(1988),Adventure|Children|Comedy
4478,BiloxiBlues(1988),Comedy|Drama
4480,"Blob,The(1988)",Horror|Sci-Fi
4482,"BrightLights,BigCity(1988)",Drama
4483,CaddyshackII(1988),Comedy
4484,CamilleClaudel(1988),Drama
4487,Cocktail(1988),Drama|Romance
4488,Colors(1988),Action|Crime|Drama
4489,ComingtoAmerica(1988),Comedy|Romance
4490,"CouchTrip,The(1988)",Comedy
4492,Critters(1986),Comedy|Sci-Fi
4495,CrossingDelancey(1988),Comedy|Romance
4496,D.O.A.(1988),Film-Noir|Mystery|Thriller
4497,DeadHeat(1988),Action|Comedy|Horror|Sci-Fi
4498,"DeadPool,The(1988)",Action|Crime|Thriller
4499,DirtyRottenScoundrels(1988),Comedy
4500,DrowningbyNumbers(1988),Comedy|Drama
4502,ErnestSavesChristmas(1988),Children|Comedy
4504,Feds(1988),Comedy
4505,ForKeeps(1988),Drama|Romance
4506,Frantic(1988),Crime|Mystery|Thriller
4508,GorillasintheMist(1988),Drama
4509,"GreatOutdoors,The(1988)",Comedy
4511,HighSpirits(1988),Comedy
4516,JohnnyBeGood(1988),Comedy
4517,LadyinWhite(a.k.a.TheMysteryoftheLadyinWhite)(1988),Horror|Mystery|Thriller
4518,TheLairoftheWhiteWorm(1988),Comedy|Horror
4519,"LandBeforeTime,The(1988)",Adventure|Animation|Children|Fantasy
4520,LicensetoDrive(1988),Comedy
4521,LittleNikita(1988),Drama
4522,Masquerade(1988),Mystery|Romance|Thriller
4523,MilagroBeanfieldWar(1988),Comedy|Drama|Fantasy
4524,MoonOverParador(1988),Comedy
4526,MyStepmotherIsanAlien(1988),Comedy|Romance|Sci-Fi
4527,"NightintheLifeofJimmyReardon,A(1988)",Comedy|Romance
4529,BagdadCafe(OutofRosenheim)(1987),Comedy|Drama
4531,RedHeat(1988),Action
4533,"ReturnoftheLivingDead,The(1985)",Comedy|Horror|Sci-Fi
4534,ReturntoSnowyRiver(a.k.a.TheManFromSnowyRiverII)(1988),Adventure|Drama|Western
4535,"ManfromSnowyRiver,The(1982)",Drama|Romance|Western
4537,RunningonEmpty(1988),Drama
4541,"SerpentandtheRainbow,The(1988)",Horror
4544,ShortCircuit2(1988),Comedy|Sci-Fi
4545,ShortCircuit(1986),Comedy|Sci-Fi
4546,"Vanishing,The(Spoorloos)(1988)",Drama|Thriller
4552,"Tetsuo,theIronman(Tetsuo)(1988)",Action|Horror|Sci-Fi|Thriller
4553,TheyLive(1988),Action|Sci-Fi|Thriller
4557,Tucker:TheManandHisDream(1988),Drama
4558,Twins(1988),Comedy
4562,WithoutaClue(1988),Comedy|Mystery
4563,YoungEinstein(1988),Comedy
4564,Always(1989),Drama|Fantasy|Romance
4565,AmericanNinja(1985),Action|Adventure
4568,BestoftheBest(1989),Action
4571,Bill&Ted'sExcellentAdventure(1989),Adventure|Comedy|Sci-Fi
4572,BlackRain(1989),Action|Crime|Drama
4573,Blaze(1989),Comedy|Drama
4574,BlindFury(1989),Action|Thriller
4577,CasualtiesofWar(1989),Drama|War
4578,ChancesAre(1989),Comedy|Romance
4580,Cyborg(1989),Action|Sci-Fi
4581,Dad(1989),Drama
4583,DisorganizedCrime(1989),Action|Comedy
4584,DreamaLittleDream(1989),Comedy|Drama|Romance
4585,"DreamTeam,The(1989)",Comedy
4587,EarthGirlsAreEasy(1988),Comedy|Musical|Sci-Fi
4589,EddieandtheCruisers(1983),Drama|Musical|Mystery
4591,EriktheViking(1989),Adventure|Comedy|Fantasy
4593,FamilyBusiness(1989),Comedy
4594,FarewelltotheKing(1989),Action|War
4595,FatManandLittleBoy(1989),Drama
4597,GleamingtheCube(1989),Action|Drama|Mystery
4599,GreatBallsofFire!(1989),Drama
4600,GrossAnatomy(a.k.a.ACutAbove)(1989),Comedy|Drama
4602,HarlemNights(1989),Comedy|Crime|Romance
4603,HerAlibi(1989),Comedy|Romance
4605,HowtoGetAheadinAdvertising(1989),Comedy|Fantasy
4608,"InnocentMan,An(1989)",Crime|Drama
4610,"JanuaryMan,The(1989)",Comedy|Crime|Mystery|Thriller
4611,JohnnyHandsome(1989),Crime|Drama
4612,JesusofMontreal(JésusdeMontréal)(1989),Drama
4613,K-9(1989),Action|Comedy|Crime
4614,Kickboxer(1989),Action
4615,LastExittoBrooklyn(1989),Drama
4616,LeanonMe(1989),Drama
4617,LetItRide(1989),Comedy
4619,LittleMonsters(1989),Comedy
4621,LookWho'sTalking(1989),Comedy|Romance
4622,Loverboy(1989),Comedy
4623,MajorLeague(1989),Comedy
4624,MeettheFeebles(1989),Animation|Comedy|Musical
4625,Millennium(1989),Drama|Sci-Fi|Thriller
4626,MiracleMile(1989),Drama|Romance|Sci-Fi
4628,NewYorkStories(1989),Comedy|Drama
4629,NextofKin(1989),Action|Crime|Thriller
4630,NoHoldsBarred(1989),Action
4632,"Package,The(1989)",Action|Thriller
4634,Penn&TellerGetKilled(1989),Adventure|Comedy
4635,PinkCadillac(1989),Action|Comedy|Drama
4636,"Punisher,The(1989)",Action
4638,JurassicParkIII(2001),Action|Adventure|Sci-Fi|Thriller
4639,America'sSweethearts(2001),Comedy|Romance
4640,Brother(2000),Action|Crime|Thriller
4641,GhostWorld(2001),Comedy|Drama
4642,HedwigandtheAngryInch(2000),Comedy|Drama|Musical
4643,PlanetoftheApes(2001),Action|Adventure|Drama|Sci-Fi
4644,BreadandTulips(Paneetulipani)(2000),Comedy|Drama|Romance
4645,Cure(1997),Crime|Horror|Thriller
4646,Greenfingers(2000),Comedy|Drama
4649,WetHotAmericanSummer(2001),Comedy
4653,"ReturnoftheMusketeers,The(1989)",Adventure|Comedy
4654,RoadHouse(1989),Action|Drama
4658,SantaSangre(1989),Drama|Horror|Mystery|Thriller
4660,ScenesfromtheClassStruggleinBeverlyHills(1989),Comedy
4661,SeaofLove(1989),Crime|Drama|Thriller
4662,"SeeNoEvil,HearNoEvil(1989)",Comedy|Crime
4663,She'sOutofControl(1989),Comedy
4666,SkinDeep(1989),Comedy
4670,"Stepfather,The(1987)",Horror|Thriller
4671,Sweetie(1989),Drama
4672,"TallGuy,The(1989)",Comedy|Romance
4673,Tango&Cash(1989),Action|Comedy|Crime|Thriller
4675,ThreeFugitives(1989),Action|Comedy
4676,TroopBeverlyHills(1989),Comedy
4677,Turner&Hooch(1989),Comedy|Crime
4678,UHF(1989),Comedy
4679,UncleBuck(1989),Comedy
4681,"WaroftheRoses,The(1989)",Comedy|Drama
4683,"Wizard,The(1989)",Adventure|Children|Comedy|Drama
4686,WeekendatBernie'sII(1993),Adventure|Comedy
4687,BillyLiar(1963),Comedy
4688,BlackRobe(1991),Adventure|Drama
4689,"Cato'NineTails,The(Gattoanovecode,Il)(1971)",Mystery|Thriller
4690,"CottonClub,The(1984)",Crime|Musical
4695,Who'llStoptheRain(1978),Crime|Drama
4697,BasketCase(1982),Comedy|Horror
4699,OriginalSin(2001),Drama|Romance|Thriller
4700,"PrincessDiaries,The(2001)",Children|Comedy|Romance
4701,RushHour2(2001),Action|Comedy
4703,Chocolat(1988),Drama
4704,Hatari!(1962),Adventure|Comedy
4705,"CageauxFolles,La(1978)",Comedy
4708,Marat/Sade(1966),Drama|Musical
4709,PaintYourWagon(1969),Comedy|Musical|Western
4710,"Shootist,The(1976)",Drama|Western
4711,Theremin:AnElectronicOdyssey(1993),Documentary
4713,AlteredStates(1980),Drama|Sci-Fi
4714,AnyWhichWayYouCan(1980),Comedy
4715,"Awakening,The(1980)",Horror
4717,"BattleCreekBrawl(BigBrawl,The)(1980)",Action|Comedy
4718,AmericanPie2(2001),Comedy
4719,OsmosisJones(2001),Action|Animation|Comedy|Crime|Drama|Romance|Thriller
4720,"Others,The(2001)",Drama|Horror|Mystery|Thriller
4721,AmericanOutlaws(2001),Action|Comedy|Western
4722,AllOvertheGuy(2001),Comedy
